uniqueID,rating,usefulCount
122117,9,63
217889,10,31
49952,8,14
191914,1,5
37716,10,19
153337,10,19
88439,8,54
30810,5,6
207360,9,10
11357,3,89
57916,8,2
43585,9,16
49741,9,53
185044,10,23
164571,1,15
109624,10,11
177920,9,19
6804,6,6
172565,8,18
122984,10,28
197305,2,29
83762,1,0
197941,5,41
185971,7,31
179956,10,21
40462,2,29
222538,9,4
111200,6,21
11700,10,20
64951,9,22
26287,1,6
166690,2,8
192269,10,3
3426,1,31
186364,9,33
19144,10,56
225586,5,46
96293,9,27
23349,8,60
214745,9,24
112078,9,5
86547,1,33
53568,5,3
106958,9,5
15644,2,3
35867,10,120
34358,3,54
101530,10,29
8182,1,5
33188,2,4
150931,3,22
58504,6,6
32558,2,35
15706,7,0
62570,3,9
130508,8,2
105739,10,50
81352,10,19
66562,10,29
206553,4,118
158220,10,24
61710,7,8
172522,1,23
90541,9,3
164091,7,20
140881,9,51
81908,1,32
421,10,18
151804,10,54
165483,8,0
164538,10,27
53756,8,56
34710,1,6
61937,9,116
72843,9,13
155628,5,47
98313,2,12
156841,8,19
45293,10,29
77176,10,173
134169,10,29
123076,9,20
29186,9,21
211171,10,2
158334,6,5
183129,9,236
184967,2,8
210604,9,26
60334,10,3
220793,9,37
118905,10,31
4196,10,8
183619,6,102
126766,9,22
23380,10,26
161982,1,8
193990,10,26
119219,10,45
47917,10,79
8490,10,11
185186,1,45
88210,9,18
172240,10,10
196686,9,3
77971,9,17
116476,10,111
83573,8,45
158586,7,49
183393,1,18
78480,1,5
76113,8,2
202880,9,23
177146,9,25
6833,8,81
90306,6,28
90496,9,19
132908,1,4
152011,3,3
57546,8,5
23568,10,47
215454,1,6
23146,10,71
217836,9,196
47249,10,159
89339,9,49
60377,4,0
8481,9,12
72418,9,1
222189,10,17
20601,8,47
220413,10,85
177538,1,62
27247,10,5
216078,1,10
12312,10,25
32439,9,23
71604,8,32
68728,10,5
164884,8,27
29773,9,58
84538,9,1
147893,3,3
21169,1,14
63929,4,16
76434,10,31
62492,8,23
187166,9,12
63976,9,41
182442,3,7
77272,10,78
85834,10,10
210480,10,85
48144,9,21
107582,10,1
12449,9,2
216338,10,34
198052,8,56
166720,1,4
144764,1,0
139743,4,11
160662,9,197
177458,2,30
66313,10,5
186384,3,5
226487,9,5
215189,1,0
114245,9,9
229871,5,246
231574,4,37
4019,7,21
52408,7,46
40958,7,1
87092,9,110
161595,1,108
191279,5,13
203996,1,55
93367,1,67
221748,10,6
119701,9,0
25800,9,2
375,1,13
145175,1,1
159718,1,6
220729,4,5
26405,9,10
182598,10,16
135483,8,22
127260,10,46
225989,9,56
229007,7,115
101741,3,60
114448,6,24
131084,10,8
210692,8,7
31039,1,3
183926,8,18
131091,10,14
188823,10,12
209975,2,2
123914,10,4
135782,9,116
176316,10,24
20380,1,10
187176,9,38
186770,8,28
76204,9,0
95613,10,14
4044,6,27
93539,7,22
108869,1,1
208958,10,24
179361,9,7
124954,6,31
210503,10,2
124707,8,5
27244,10,4
37612,10,12
52208,10,8
195076,10,208
142108,5,12
31875,1,10
1914,10,40
155421,7,8
153250,3,2
118320,9,157
71400,10,4
182403,9,5
46313,10,35
116963,10,54
53571,3,3
23234,8,69
91773,9,0
19653,10,29
71537,3,42
16485,8,4
178720,10,41
191038,10,14
38974,9,3
55851,3,50
154045,10,25
53324,3,23
73560,8,9
166405,6,4
66845,10,23
153141,4,4
135979,8,21
70634,5,23
221511,1,17
196349,5,10
96090,10,65
183701,6,11
103995,4,3
80331,10,34
28931,9,24
113405,9,28
97639,8,28
83439,10,34
106885,4,10
124832,1,8
33255,8,3
165440,5,1
10626,8,14
17511,6,0
39745,5,0
216808,8,97
137690,10,22
111299,10,29
82451,9,19
28733,9,9
92569,10,25
185526,8,14
175580,5,111
53119,2,2
112768,9,28
10812,4,5
65866,6,46
78086,7,11
227325,10,18
64071,2,11
206862,8,11
191838,8,9
163581,10,49
231505,10,35
52140,10,26
29042,1,0
6038,2,24
133425,10,17
113336,1,10
62636,9,90
161407,8,15
70659,1,48
50388,10,134
155212,9,7
95476,9,134
52884,8,8
36180,6,2
179582,3,9
182394,10,0
50262,10,217
204169,9,32
209083,10,23
50448,10,126
198166,4,31
89560,9,82
165512,7,6
49623,8,4
225067,5,1
193418,9,15
189789,1,8
209403,7,34
150727,2,8
1311,10,11
32287,1,37
211101,9,18
122175,10,37
152005,9,8
192706,1,4
230583,3,2
84707,10,40
144502,2,7
199208,1,3
38107,9,51
140995,8,5
53696,8,16
188791,10,30
150196,5,25
169578,8,24
45211,7,24
191185,10,6
125997,5,80
150173,5,8
90061,10,13
115995,10,37
32119,10,149
117510,9,17
62991,9,21
120568,10,16
214561,1,9
222756,8,29
100906,8,7
20725,4,15
110395,10,4
80739,10,56
78065,7,13
179852,9,9
126946,1,17
211630,10,43
181421,7,35
57163,10,5
152551,7,19
28840,7,14
50170,10,74
55375,10,0
16878,1,8
61053,1,0
213832,1,15
194421,5,110
26036,10,151
227943,10,0
124957,7,18
116607,6,120
32088,9,27
34510,9,53
145511,10,59
152003,10,5
45612,7,39
136570,10,19
214989,9,35
70482,1,3
115968,10,118
103369,9,30
109596,6,1
87851,3,14
55517,6,13
79853,4,31
101622,10,8
122882,9,1
29230,8,4
103422,4,24
75445,10,43
109951,10,3
203677,10,74
8156,10,8
156753,1,25
112348,10,109
185984,8,14
129166,9,27
201648,10,88
92563,10,18
96971,8,14
228918,10,63
68267,9,47
134440,9,0
133184,1,5
81513,10,3
178079,10,40
59949,5,11
36228,8,7
186278,9,17
31284,1,3
74742,8,9
25695,10,44
59077,10,2
139037,8,9
130711,8,21
582,1,4
131417,1,10
160141,7,33
33287,3,2
141354,10,14
203480,9,2
117117,9,25
134527,9,61
103258,9,33
14877,8,1
118813,9,33
65525,4,5
85482,4,8
7055,10,14
100178,2,5
25903,1,12
21359,1,85
90464,1,6
123056,8,44
102092,8,34
128728,9,28
226351,4,2
95567,9,28
194880,8,41
166050,6,0
154048,10,16
186519,8,7
33113,5,2
187617,10,17
192401,10,23
78308,10,30
150651,10,17
192010,9,7
84261,1,1
84045,5,6
13300,10,29
179286,7,31
184077,1,42
68545,2,8
194048,10,10
215984,1,3
30243,10,86
174368,9,6
1813,10,6
95458,1,13
218401,1,6
16440,3,4
123027,9,25
132633,10,76
69487,7,12
107794,9,7
225371,8,175
151929,8,2
102331,10,30
80415,3,64
77353,10,58
186546,9,286
141398,8,32
29886,9,25
202568,8,15
113739,10,11
191976,1,5
83227,1,15
42507,8,27
36611,7,35
204530,3,85
167701,10,4
195563,1,1
88334,9,72
66432,7,19
205935,5,14
110117,1,0
220858,8,3
200719,8,8
2278,8,104
2327,9,26
18974,2,1
17358,10,42
200617,10,19
145529,10,48
158979,2,3
99936,6,9
145829,7,61
58445,1,3
208921,1,28
125097,1,18
22983,4,16
162574,9,18
111170,10,17
145334,9,9
66303,10,0
200633,10,13
162604,9,13
206486,9,7
27311,6,16
148291,10,17
139886,10,122
42930,10,5
138064,8,16
125826,9,29
223165,1,11
168420,3,9
166909,7,4
217343,9,4
130409,9,19
25654,1,27
45441,3,18
223524,10,22
70607,6,124
163824,6,13
168431,1,3
60867,8,16
98688,8,4
151094,1,49
12934,3,30
181453,10,55
66665,3,12
144618,1,4
11216,2,10
175964,7,19
40258,1,51
7206,9,16
45896,10,37
88163,9,17
5481,8,2
36099,2,2
201660,8,53
65121,8,13
118261,1,25
209507,10,25
176406,5,25
132285,10,86
59849,1,1
110110,10,5
19930,2,16
153935,2,28
157583,10,87
106513,2,4
1406,9,9
185588,10,18
216366,10,44
37089,6,3
11714,5,14
172261,9,69
181051,8,20
43042,10,61
87121,5,28
44945,10,16
100483,9,0
101242,7,2
206858,9,21
221549,10,0
5472,10,4
133642,10,9
144691,7,0
4856,9,52
77174,10,158
170311,9,30
182346,9,3
63906,8,1
212350,10,60
41516,10,12
170004,10,3
141125,1,9
24156,1,30
176153,10,2
14276,10,87
67047,8,4
31851,3,3
11541,5,27
28263,10,17
28186,8,117
58623,8,163
114212,9,57
33572,8,11
37724,8,37
169146,9,513
218086,1,18
231767,9,110
130386,8,39
143582,10,6
26842,10,6
148769,9,13
193449,4,47
125823,1,22
47003,10,16
191839,8,3
7287,9,1
40741,10,0
148893,10,14
87983,10,16
206103,9,31
17212,5,20
17263,9,6
37975,10,26
15723,8,20
159568,10,9
4079,5,6
10267,10,85
150585,9,15
152510,9,11
9777,10,2
218935,1,79
208832,1,25
184116,4,32
152788,6,16
219219,8,8
115913,9,33
132542,2,28
117120,3,16
184902,9,112
118551,9,5
208906,1,22
149522,9,1
20288,9,12
132639,10,45
144645,5,1
109215,3,1
221532,1,11
44195,8,2
45137,10,94
106822,9,0
222951,10,15
35291,8,71
3877,3,29
63382,9,23
86510,4,8
195528,2,3
228443,1,0
141975,10,23
220797,8,4
16288,10,7
222686,10,67
101357,7,2
176156,8,19
51589,10,9
226401,9,10
135495,8,13
5966,1,12
231934,2,12
185876,9,7
206414,10,26
91238,3,1
50462,9,124
39935,5,7
13662,9,39
168918,9,63
90317,10,46
49099,4,4
69540,5,25
121174,7,8
144236,1,2
103959,8,6
62506,8,23
8835,9,42
158757,10,17
141262,10,21
71905,8,57
203097,9,28
184771,1,0
81794,8,1
126917,10,22
213312,8,16
199736,9,6
170661,9,39
205070,10,16
203736,1,21
57700,7,23
229565,1,34
151230,9,31
64492,8,30
159109,9,23
43795,4,31
133447,10,5
212403,9,70
165014,10,33
44169,2,1
5699,10,21
120849,4,38
156858,10,13
169554,10,38
177465,1,13
112507,7,51
171977,9,14
193914,2,39
7812,10,15
224834,1,17
71105,10,13
32496,9,105
133504,1,4
30916,1,4
195414,9,45
89568,10,47
190716,9,12
159773,8,11
189317,10,33
222883,4,14
16595,1,10
103326,9,15
121813,10,123
195286,5,36
215967,10,13
151291,10,145
95912,10,68
10156,9,28
166398,1,3
195931,10,5
12615,7,1
149454,10,8
195906,6,67
173759,9,50
204819,1,4
142801,1,1
211683,9,1
152168,10,11
202715,6,56
42458,1,25
163648,7,19
206915,9,11
217607,5,15
188715,8,9
123153,8,13
61858,2,21
104553,5,3
153074,9,17
66619,6,8
230186,10,21
132470,1,14
60570,10,17
189467,9,28
35849,10,2
116305,10,19
58417,9,8
15909,1,6
46314,1,8
82462,10,73
219246,10,14
105883,9,51
96338,1,16
133968,2,1
222806,8,51
122843,10,136
95932,9,63
2613,10,96
210908,7,25
217537,10,41
207012,3,5
188997,8,39
110794,10,5
173630,8,8
98803,9,2
146922,2,26
205762,10,22
93253,10,19
27512,10,13
103309,1,53
154980,4,4
109957,1,10
165530,4,0
18766,9,21
96167,7,52
227018,10,13
42341,1,23
208075,9,0
128793,10,65
40222,10,27
29816,4,22
103114,9,88
45577,9,95
104846,7,2
103416,10,14
231584,7,30
188690,9,9
40463,10,43
217402,6,7
197165,9,191
143075,10,4
189169,5,22
124165,3,0
154438,7,55
158353,10,10
63084,5,72
54644,8,43
28684,7,5
136242,6,1
113586,9,7
131806,10,68
4859,10,90
86347,2,1
30273,1,9
192418,4,19
199441,4,0
93134,6,31
163632,9,79
79603,10,1
228363,10,56
78510,3,2
25246,9,1
106590,1,5
62982,5,8
137186,10,41
146234,8,28
105934,7,58
91796,9,22
152357,10,75
159199,8,7
20923,10,5
157399,10,53
190823,2,30
229111,9,94
145314,7,0
215993,1,4
66557,1,23
54628,9,18
108082,1,6
126252,8,71
6967,10,5
60704,9,13
137819,10,13
173430,9,19
192079,3,9
104792,10,20
118910,8,7
198419,10,33
47559,10,73
58961,6,55
215093,5,10
12801,10,14
37495,9,38
103343,8,41
37102,10,10
20296,10,37
92442,1,11
29789,9,53
3846,2,6
54183,1,19
175571,4,40
29718,9,12
160237,10,136
130556,9,3
32010,7,16
167253,10,8
89734,6,14
69776,10,5
26313,9,1
121833,6,16
3103,10,11
187417,2,18
95198,8,69
157532,10,23
104307,10,11
166034,7,4
60234,10,2
219389,8,42
145762,10,93
154375,1,39
1096,6,23
76508,10,23
178949,9,19
132443,7,220
20930,8,22
27250,9,8
26308,10,5
30267,10,33
13359,9,44
111980,4,3
154187,10,23
133326,9,3
58443,9,3
34291,8,27
115034,9,144
131183,3,6
186472,7,5
209233,1,4
128235,9,54
151239,9,56
150211,9,11
125941,4,15
38178,1,7
221406,1,1
78188,8,81
48119,10,20
219633,1,6
187628,9,8
53699,5,12
12845,7,0
185153,9,45
203147,7,36
210381,8,51
110319,1,2
61332,7,20
198544,2,3
216621,6,37
117232,8,2
222263,9,56
83976,5,1
66086,10,98
114381,10,12
170632,4,7
130602,9,0
149380,10,43
96752,7,12
19288,1,36
70801,10,69
167538,10,2
203044,1,6
90255,10,89
197187,8,88
192117,5,8
209835,10,11
25392,10,12
189058,10,26
180556,10,20
71697,10,11
62312,10,72
10407,9,7
95038,9,218
76622,9,25
191806,5,2
18797,6,25
68898,7,3
204473,8,183
181967,10,38
213711,7,0
229145,10,159
1849,10,12
85438,9,11
4104,7,25
36766,9,22
66948,10,73
138126,8,9
231483,1,68
31647,1,0
111456,10,44
208651,9,19
205309,7,79
48748,1,8
137715,9,7
193399,9,23
5090,3,9
166026,1,1
151600,8,11
68039,10,2
75721,10,84
79249,10,6
95874,6,92
150730,10,33
162035,4,1
182258,10,6
208379,5,28
140541,8,20
25551,7,81
92643,1,14
210930,4,31
36013,10,79
122869,10,27
186227,8,9
3817,10,12
231514,4,24
130084,10,11
2693,2,12
94288,9,85
167428,1,16
45232,4,2
179424,9,103
105072,10,6
180330,9,55
37621,7,18
118125,10,3
67435,1,26
207252,9,43
133336,8,2
150107,4,9
52129,5,15
181034,1,9
134734,1,16
228823,9,8
185127,10,54
202083,8,1
191830,10,36
76498,10,38
11893,1,27
211029,10,110
81642,8,9
179944,10,18
96673,10,154
159230,10,1
176955,10,8
123216,1,3
172895,6,77
58532,1,12
165842,9,4
50586,9,29
39274,8,38
117770,9,5
25261,7,24
165589,8,12
179634,7,15
66397,10,11
184036,8,11
14752,9,2
116958,10,46
77801,9,13
191686,10,10
176981,10,30
115993,1,37
28473,8,69
146143,10,71
147217,10,98
143094,3,0
76134,7,0
196422,6,19
221010,7,2
227415,10,32
116381,9,58
76653,1,9
87902,10,30
224588,6,118
171139,10,12
24355,9,2
100516,10,6
187115,5,6
15095,10,6
172286,3,15
139633,9,3
185537,10,10
76706,10,45
67104,10,26
108839,1,2
16258,1,2
173466,10,70
3872,8,13
9309,1,7
65209,6,102
17416,5,2
110055,2,1
33380,3,1
133426,10,23
180904,8,5
155636,10,17
201361,8,30
30654,1,4
27826,9,45
173136,10,35
146910,1,2
102294,8,5
28294,4,57
34007,9,21
91008,9,11
170755,8,13
217500,3,8
148588,3,9
160892,10,11
19375,8,30
60260,9,0
61992,6,15
4330,10,2
13849,10,26
149474,9,13
82033,5,39
94453,2,3
141760,8,0
208430,9,29
198132,10,39
107853,8,12
53695,1,21
87607,10,25
94808,3,29
215442,1,1
50649,10,75
114853,4,5
30650,2,3
10686,10,75
43504,10,10
180250,3,0
121373,9,29
124550,10,9
46165,10,18
93210,9,48
210766,3,20
109599,2,5
135597,1,31
63162,1,1
80726,10,2
164290,10,2
28172,6,30
58058,10,11
176926,2,0
79874,3,0
213940,1,2
208966,1,25
121205,7,32
193100,10,18
204068,10,21
20621,10,78
139889,8,80
195511,10,3
203527,6,6
12026,9,22
29133,9,29
143933,4,0
194711,5,7
79550,10,47
140279,6,17
109260,1,1
97992,5,5
182427,5,42
166263,6,4
86119,10,42
227362,9,11
82169,1,15
190378,8,2
119972,2,190
45613,2,28
199660,10,0
126729,10,5
33253,10,1
204648,10,147
101473,10,21
6275,9,2
123406,10,17
170843,8,43
51665,5,29
217223,5,0
162930,1,42
200230,10,36
146710,3,125
114253,10,22
4450,10,19
181083,10,29
85500,6,25
164594,9,32
147170,9,82
217059,10,120
211699,1,11
215907,1,9
153119,6,43
101631,5,0
202548,10,41
188909,6,107
20692,9,75
203977,1,36
176541,9,24
210601,8,13
49094,2,1
44810,9,2
181446,7,44
44756,3,23
129946,10,6
117618,10,54
160126,5,33
13422,9,46
35772,9,8
4723,8,46
229880,10,17
159936,10,26
87895,1,12
110732,10,28
43469,10,10
119878,10,34
127570,9,13
135751,10,9
158100,1,1
76376,6,33
44720,2,0
148156,10,11
146177,10,26
2420,1,70
27509,10,29
58711,10,8
14006,9,20
25372,5,0
193580,5,20
64558,10,110
99057,8,13
32465,10,17
49559,7,0
186406,6,4
87281,9,40
16308,7,3
156112,10,18
63000,10,18
80196,10,60
54860,1,25
181311,10,41
62255,10,135
201483,10,152
28042,9,60
23344,2,19
186603,8,73
231361,6,40
110288,5,0
227827,7,0
23473,10,24
201729,10,84
109167,1,12
231949,9,41
12586,9,39
137923,2,6
2524,9,1
130872,4,1
54035,5,14
115280,10,96
182142,7,1
10591,8,1
60727,8,9
219992,8,108
85610,7,16
118452,8,35
55791,8,16
113123,2,10
24948,1,14
57802,8,35
192639,7,1
132184,1,21
6661,8,65
77492,9,39
203362,3,24
63139,10,11
181620,9,269
84748,9,3
68467,2,0
37567,3,8
48058,10,20
99436,4,8
76780,1,11
141671,8,76
88912,1,0
152263,2,4
175901,3,20
172585,9,48
125001,7,6
18694,5,13
230449,9,39
178087,10,55
112030,10,41
121460,10,58
77824,9,9
179100,8,17
8787,9,2
39598,10,24
57799,10,12
127956,9,20
50012,7,15
167567,10,5
19843,10,27
228613,10,47
21057,9,9
97026,10,45
158005,9,13
164402,9,16
121983,2,24
190645,2,22
92476,9,10
202709,9,73
137732,10,40
206109,9,23
192027,7,3
164763,10,24
42085,9,14
86624,10,80
215382,1,9
141020,7,2
833,5,63
207679,10,28
112201,8,116
85809,9,14
132623,7,30
179660,9,3
154799,9,0
89758,3,56
144847,3,1
223160,10,35
75659,8,368
161114,1,34
156259,9,4
216719,10,16
14598,10,30
523,8,14
120385,10,34
57171,8,29
85822,4,17
180393,10,16
37664,7,44
195561,10,2
181951,10,2
220836,9,19
59573,10,10
194731,10,10
16578,4,3
231251,10,26
200236,10,17
141094,1,13
67503,8,48
130193,3,46
144626,1,5
159302,9,28
46098,7,3
217673,8,10
3796,10,14
94641,1,10
45543,7,14
115884,3,52
57675,10,28
31885,4,2
138028,10,11
22543,9,36
129800,8,25
73914,6,1
147563,10,3
166434,10,16
99060,9,8
205151,6,8
176735,10,122
108824,6,4
147215,10,5
201009,8,68
144152,1,3
113506,6,11
4514,10,13
32092,10,61
165218,2,63
160874,8,6
122464,8,21
209190,9,29
23904,9,14
68695,8,1
202604,9,13
46993,10,30
26643,5,6
111148,10,56
70976,10,78
90600,9,0
185713,10,28
119797,10,16
53704,1,20
115635,10,14
228932,8,8
7184,10,3
89646,9,51
179713,6,2
112589,6,34
168800,10,40
51717,10,52
142986,1,10
92934,5,1
80606,8,59
157074,8,9
191907,1,3
87544,8,4
60047,1,8
34611,10,9
6408,3,6
137066,9,22
228694,10,55
192608,5,8
184435,10,82
143583,3,8
168340,10,34
92012,8,49
31048,1,6
66085,7,22
36516,4,28
123066,9,14
86569,10,53
65477,10,31
19729,2,36
169350,10,2
129406,10,6
62358,7,24
158985,2,4
200565,8,4
148618,1,18
159632,10,39
86008,7,6
105413,9,73
140980,10,53
24435,5,3
35079,1,7
68129,10,2
45540,10,32
129514,10,11
14471,10,28
103723,8,30
150223,9,14
122486,1,31
159950,1,18
80043,1,11
227948,10,2
158408,10,22
18544,10,0
32068,10,76
103167,4,5
6732,9,8
229236,9,42
21325,10,29
90988,9,37
132416,10,41
229696,10,132
73666,3,13
57084,6,2
92108,10,61
206867,7,9
26473,7,6
110768,10,35
128295,8,24
217716,1,17
59678,5,8
179946,3,30
145693,5,10
102502,10,18
63829,4,0
65464,5,6
24374,7,5
208538,8,54
176825,5,19
144065,1,5
9204,6,2
60801,10,39
114024,10,36
164331,10,9
124315,6,4
89014,8,47
79824,10,92
123082,4,20
140436,10,34
121835,8,78
115584,10,9
115117,10,64
70581,9,30
53013,10,16
120375,10,34
183082,1,45
144782,7,0
31768,1,6
130796,7,1
86466,3,25
131761,3,21
7611,10,79
229035,10,184
186337,7,5
8572,1,20
177817,10,5
201029,9,34
226659,9,5
111011,8,28
198822,9,2
213564,1,4
101452,9,39
83431,8,25
213557,8,0
9163,5,1
229334,7,23
7363,2,4
157003,8,15
79021,7,11
164241,10,6
55372,6,12
146647,3,76
55432,10,41
57968,10,26
170958,9,25
135077,9,68
59988,6,10
128838,10,66
212786,10,10
115367,10,15
88952,9,11
18542,9,17
112751,9,5
179308,6,43
2612,6,105
114235,8,5
61946,2,37
48949,5,3
108113,4,0
212544,3,2
163066,5,0
69212,9,71
32553,7,18
128817,9,95
210358,10,14
204625,6,23
40753,10,46
91617,10,21
99744,3,11
220156,5,5
46866,7,80
139539,6,69
160603,10,177
115383,10,12
33487,9,12
213508,1,2
161043,6,24
79055,10,1
75182,10,35
166334,10,9
124374,10,8
141339,8,7
155130,8,11
94454,6,1
129076,10,7
2430,9,28
57424,9,34
61817,3,6
38882,10,11
205053,10,13
51023,10,6
145150,1,11
182352,5,1
214315,4,9
133020,8,1
209653,1,143
24517,10,8
111786,8,62
128656,3,48
93845,10,64
168247,10,2
214374,10,3
42011,10,15
193116,8,28
188007,9,15
136267,6,0
63789,7,14
72533,7,21
79424,10,8
165997,9,0
88425,10,37
212612,10,174
223654,2,4
64980,8,58
203862,1,35
98743,1,3
170872,5,19
17868,5,10
213140,9,14
70781,5,8
189218,10,20
139118,10,4
99832,9,25
71412,10,33
172067,9,35
190209,6,5
105508,2,1
97860,3,9
27455,8,23
201373,10,137
78575,7,8
174594,8,8
140163,2,18
143864,9,4
160766,1,9
122755,10,37
130690,10,2
187614,7,6
188173,8,11
231282,1,36
112058,10,33
128033,9,36
219665,10,19
94007,1,24
62956,10,24
61160,10,2
88057,5,19
215531,2,1
199427,9,2
99931,10,8
38540,6,1
108441,9,70
50130,10,183
37518,1,24
111566,8,44
46160,10,31
76358,9,27
3148,9,37
73582,8,23
69453,9,8
45334,5,0
153199,10,10
58935,10,36
129588,10,8
172945,10,72
111676,9,121
78167,8,53
176715,9,188
105351,10,26
190820,5,41
183135,10,88
124729,3,1
33326,1,2
27922,1,41
83033,9,28
72281,10,101
58346,10,3
156439,2,3
119033,2,17
144186,9,3
77912,10,14
179792,9,3
39312,7,6
5092,8,1
106134,10,141
115254,8,8
38084,5,4
55476,10,87
67109,9,37
158456,5,5
129885,10,0
125486,10,50
211027,10,122
20745,3,17
192335,7,4
108018,9,7
197152,8,30
16408,10,8
176847,10,27
157844,10,17
226920,10,100
208081,7,15
102228,2,56
51342,8,26
172872,10,185
158506,10,34
197293,9,58
47146,9,127
180824,1,12
191255,9,37
179389,10,46
223722,10,102
16406,2,4
23296,10,29
224039,2,2
126717,1,11
66776,10,69
77209,10,94
217433,8,21
23636,10,51
84592,7,11
183813,8,104
225394,9,20
230660,10,16
157713,9,13
77081,9,157
222329,10,0
84793,1,5
141637,6,3
14511,10,13
206592,8,5
41166,10,34
214687,10,15
128580,10,68
56220,1,8
162718,1,2
11408,8,43
162421,5,1
168726,10,32
185440,10,22
146530,10,47
85705,8,28
40895,5,13
13687,6,7
82194,6,17
120501,1,2
7764,10,40
156573,1,25
43550,10,17
183188,1,41
207411,4,16
154065,1,9
74212,4,2
34312,9,11
80715,10,45
223941,10,6
70887,10,65
196887,8,22
231887,9,50
20909,10,2
229704,7,84
217324,1,2
221262,10,9
116052,10,40
176620,5,28
195845,9,21
133384,9,20
36089,8,1
105017,10,15
140667,10,84
132209,1,35
129665,5,5
175682,8,14
100557,10,6
171675,2,28
67864,10,9
18602,10,94
164796,5,27
47714,4,2
35455,10,49
92963,2,13
12664,8,3
101214,1,2
114320,10,25
160527,1,23
66989,9,4
16740,10,34
231453,3,12
82771,10,10
136997,10,20
104967,6,15
135703,9,40
183450,10,101
67926,1,4
121331,1,3
140421,10,13
12464,9,21
3529,8,8
196304,9,1
202816,10,10
183650,1,61
198465,8,25
25303,1,5
186452,9,10
170568,9,33
119354,6,16
157027,1,31
82436,10,29
66003,10,98
185109,10,29
231241,1,18
190644,7,29
19262,1,33
195089,10,43
62329,6,7
60703,10,9
116872,9,52
183645,9,31
150707,5,1
134639,5,10
153895,2,23
11146,9,12
1200,10,3
91753,1,5
9378,7,12
119501,8,8
212681,7,16
130895,9,0
172262,10,15
68288,9,18
20295,10,38
49710,10,8
51310,9,5
219770,8,57
106891,4,21
113787,8,102
124872,10,22
98899,1,13
219967,9,19
48398,5,1
28013,10,78
70557,7,2
218710,7,37
87017,3,19
176882,10,14
166266,1,0
69763,10,10
219568,7,1
8600,8,8
69956,9,1
218004,10,21
9324,7,6
178791,10,59
157388,7,3
112013,1,3
197457,10,65
43001,9,19
27573,10,20
172268,10,17
163830,10,163
173075,9,32
25974,10,5
162450,3,47
43925,9,33
23703,9,54
149947,9,52
18878,10,81
107096,10,8
97140,7,8
60470,10,32
108008,5,3
79875,3,0
177394,1,17
24456,9,76
205482,9,85
92171,9,32
90500,10,15
117643,9,130
165300,10,74
31277,1,2
135052,8,31
65086,1,35
109919,9,5
121962,9,129
155762,10,33
195973,10,7
135618,9,118
193377,9,69
198874,10,13
130517,7,2
97129,9,7
119605,9,21
77366,10,68
131969,3,7
224171,10,6
44737,8,53
122526,10,7
165837,10,61
214211,1,4
207606,9,4
123708,10,1
84434,9,1
78467,8,6
113979,5,38
218283,1,10
221448,2,4
76584,4,12
221130,10,10
42266,9,33
17014,10,40
22111,2,1
180188,7,5
149209,7,9
210949,8,17
198086,5,27
187995,10,48
141664,1,22
153109,2,5
217336,3,7
49222,10,6
74705,8,23
136317,6,27
135794,10,34
181908,3,8
144389,10,0
219842,9,59
79671,7,3
179004,10,11
147534,6,18
197022,5,12
112731,6,59
5757,10,2
67360,1,30
68345,10,40
221200,10,4
24062,5,0
135273,8,92
29605,8,35
183048,10,97
117570,1,17
174588,1,17
200642,9,7
118466,3,24
199882,10,19
133980,2,1
86424,10,14
170353,1,26
159395,5,73
47357,9,54
80555,6,9
79950,10,4
220182,9,34
84611,5,4
4548,10,54
24036,3,7
225693,10,3
202434,2,45
159633,10,125
178561,8,1
84709,2,0
51021,9,4
71977,1,42
223716,9,53
63114,9,5
226858,1,5
122519,9,23
101980,10,93
190776,7,14
14337,10,10
95391,10,15
206614,1,1
26933,10,84
98169,2,3
21769,10,12
157313,10,16
27955,8,37
104490,1,1
69162,1,23
129517,10,17
186555,4,8
76803,10,75
207786,10,24
76175,6,3
168382,9,35
3842,1,2
9919,9,13
205462,9,81
120657,8,23
112699,4,14
180431,9,8
195416,10,58
49773,10,54
80221,10,17
231491,1,40
47732,10,25
230382,9,48
75558,9,45
7305,3,11
151664,10,7
8574,8,3
123776,3,2
57491,7,63
120588,10,3
110898,10,13
136412,10,69
25310,2,10
231944,8,11
114530,10,66
135965,10,80
171244,10,95
100059,4,6
49093,3,2
25432,6,16
133214,9,15
24630,10,71
36242,3,3
39874,9,16
2629,10,12
20367,9,9
68158,10,22
158594,8,31
166155,10,4
209738,8,22
192247,1,6
83568,1,10
100912,8,97
140922,10,6
13297,8,50
121223,2,1
89082,10,40
49507,10,8
36281,4,2
199942,10,22
122781,10,57
124290,10,6
9405,9,6
48977,4,3
12046,10,73
133931,9,7
76855,1,25
33757,2,4
31864,5,3
114848,9,12
8646,4,3
89015,1,39
188992,1,48
95189,1,47
231172,10,62
94315,2,68
76484,4,6
211841,7,23
197578,10,61
209032,1,5
148280,2,26
43564,9,4
130852,9,0
104251,10,16
146772,10,27
134762,3,10
72167,1,35
70541,10,26
117559,5,18
155208,8,7
118712,10,2
225809,8,4
73240,2,23
179042,10,0
53276,5,17
6615,4,3
13633,6,36
71648,8,8
194867,2,42
194663,2,8
19317,9,36
217154,10,31
161155,10,40
